DonorID,DonorName,PrefectureID,Age,Occupation,PrefectureName,PrefectureNameEn,OccupationEn
2000402,岡田瑞穂,16,54,農業,富山県,Toyama,Farmer
2000403,菅原七海,7,71,漁業,福島県,Fukushima,Fisher
2000404,西村香織,14,69,運転手,神奈川県,Kanagawa,Driver
2000405,竹内久美子,13,34,エンジニア,東京都,Tokyo,Engineer
2000406,吉田陽子,44,44,保育士,大分県,Oita,Childcare worker
2000407,村田香織,14,51,会社員,神奈川県,Kanagawa,Company employee
2000408,佐々木智也,14,54,農業,神奈川県,Kanagawa,Farmer
2000409,佐藤陸,40,43,会社員,福岡県,Fukuoka,Company employee
2000410,滝沢朱莉,22,31,販売員,静岡県,Shizuoka,Retail staff
2000411,篠原誠,7,48,漁業,福島県,Fukushima,Fisher
2000412,安藤莉子,21,47,コンサルタント,岐阜県,Gifu,Consultant
2000413,島田瑞穂,12,27,販売員,千葉県,Chiba,Retail staff
2000414,松井涼太,33,37,弁護士,岡山県,Okayama,Lawyer
2000415,市川蓮,13,39,自営業,東京都,Tokyo,Self-employed
2000416,藤井義明,3,45,運転手,岩手県,Iwate,Driver
2000417,山下智也,13,66,デザイナー,東京都,Tokyo,Designer
2000418,後藤達也,5,47,公務員,秋田県,Akita,Public servant
2000419,藤本結衣,40,42,医師,福岡県,Fukuoka,Physician
2000420,柴田莉子,18,37,運転手,福井県,Fukui,Driver
2000421,新井和也,31,67,主婦・主夫,鳥取県,Tottori,Homemaker
2000422,松岡亜希子,32,61,主婦・主夫,島根県,Shimane,Homemaker
2000423,大塚亜希子,31,33,建築士,鳥取県,Tottori,Architect
2000424,野村隆志,20,30,自営業,長野県,Nagano,Self-employed
2000425,藤本久美子,14,42,研究職,神奈川県,Kanagawa,Researcher
2000426,横田健太,5,65,会社員,秋田県,Akita,Company employee
2000427,古川凛,21,45,医師,岐阜県,Gifu,Physician
2000428,丸山陽子,13,56,薬剤師,東京都,Tokyo,Pharmacist
2000429,田村由美,13,43,コンサルタント,東京都,Tokyo,Consultant
2000430,横田美咲,11,77,弁護士,埼玉県,Saitama,Lawyer
2000431,山田克彦,32,68,建築士,島根県,Shimane,Architect
2000432,井上智子,12,25,建築士,千葉県,Chiba,Architect
2000433,遠藤正樹,28,65,看護師,兵庫県,Hyogo,Nurse
2000434,松岡隆志,36,58,会計士,徳島県,Tokushima,Accountant
2000435,増田久美子,44,40,研究職,大分県,Oita,Researcher
2000436,小川久美子,30,34,研究職,和歌山県,Wakayama,Researcher
2000437,小野千尋,27,42,教員,大阪府,Osaka,Teacher
2000438,白石玲子,22,38,飲食業,静岡県,Shizuoka,Food service
2000439,中野結衣,18,41,その他,福井県,Fukui,Other
2000440,太田莉子,41,68,学生,佐賀県,Saga,Student
2000441,千葉久美子,19,34,営業職,山梨県,Yamanashi,Sales
2000442,杉山彩,28,45,販売員,兵庫県,Hyogo,Retail staff
2000443,菅原葵,6,35,その他,山形県,Yamagata,Other
2000444,田口美咲,28,67,研究職,兵庫県,Hyogo,Researcher
2000445,林大地,19,59,教員,山梨県,Yamanashi,Teacher
2000446,千葉啓介,25,68,漁業,滋賀県,Shiga,Fisher
2000447,山下秀樹,45,44,会社員,宮崎県,Miyazaki,Company employee
2000448,木村楓,15,23,運転手,新潟県,Niigata,Driver
2000449,水野心春,27,66,営業職,大阪府,Osaka,Sales
2000450,谷口将也,13,41,公務員,東京都,Tokyo,Public servant
2000451,前田拓也,44,57,保育士,大分県,Oita,Childcare worker
2000452,東典子,27,42,運転手,大阪府,Osaka,Driver
2000453,松井翔太,13,49,農業,東京都,Tokyo,Farmer
2000454,小野亜希子,23,51,教員,愛知県,Aichi,Teacher
2000455,中川亜希子,22,31,公務員,静岡県,Shizuoka,Public servant
2000456,原健太,11,77,パート・アルバイト,埼玉県,Saitama,Part-time worker
2000457,酒井正樹,22,39,医師,静岡県,Shizuoka,Physician
2000458,原田悠人,13,26,営業職,東京都,Tokyo,Sales
2000459,木村和也,23,40,主婦・主夫,愛知県,Aichi,Homemaker
2000460,青木雄大,23,58,美容師,愛知県,Aichi,Hairdresser
2000461,藤田健太,27,48,教員,大阪府,Osaka,Teacher
2000462,大西一郎,3,46,農業,岩手県,Iwate,Farmer
2000463,島田隆志,3,21,運転手,岩手県,Iwate,Driver
2000464,河野拓也,23,33,販売員,愛知県,Aichi,Retail staff
2000465,加藤瑞穂,37,76,公務員,香川県,Kagawa,Public servant
2000466,青木裕子,11,78,パート・アルバイト,埼玉県,Saitama,Part-time worker
2000467,内田啓介,2,43,エンジニア,青森県,Aomori,Engineer
2000468,遠藤澪,13,29,デザイナー,東京都,Tokyo,Designer
2000469,野口裕子,12,30,公務員,千葉県,Chiba,Public servant
2000470,野村達也,10,26,経理・財務,群馬県,Gunma,Accounting and finance
2000471,酒井光,31,45,その他,鳥取県,Tottori,Other
2000472,佐々木楓,14,74,販売員,神奈川県,Kanagawa,Retail staff
2000473,木下誠,11,26,運転手,埼玉県,Saitama,Driver
2000474,久保直樹,18,42,教員,福井県,Fukui,Teacher
2000475,長谷川美咲,38,47,学生,愛媛県,Ehime,Student
2000476,福田祐樹,45,24,漁業,宮崎県,Miyazaki,Fisher
2000477,小野正樹,40,51,教員,福岡県,Fukuoka,Teacher
2000478,鈴木悠人,14,39,美容師,神奈川県,Kanagawa,Hairdresser
2000479,池田和子,28,34,会計士,兵庫県,Hyogo,Accountant
2000480,飯田雄大,1,39,主婦・主夫,北海道,Hokkaido,Homemaker
2000481,福田心春,37,56,パート・アルバイト,香川県,Kagawa,Part-time worker
2000482,安田真央,13,29,その他,東京都,Tokyo,Other
2000483,山下典子,32,33,飲食業,島根県,Shimane,Food service
2000484,平野恵,21,24,看護師,岐阜県,Gifu,Nurse
2000485,野村義明,1,61,弁護士,北海道,Hokkaido,Lawyer
2000486,村上哲也,12,66,研究職,千葉県,Chiba,Researcher
2000487,中野文子,46,64,学生,鹿児島県,Kagoshima,Student
2000488,藤本洋平,19,36,年金受給者,山梨県,Yamanashi,Pensioner
2000489,武田美咲,28,34,会社員,兵庫県,Hyogo,Company employee
2000490,中山克彦,27,70,自営業,大阪府,Osaka,Self-employed
2000491,原田智子,20,24,コンサルタント,長野県,Nagano,Consultant
2000492,酒井裕子,2,59,薬剤師,青森県,Aomori,Pharmacist
2000493,岡本涼太,14,28,研究職,神奈川県,Kanagawa,Researcher
2000494,新井康平,13,45,建築士,東京都,Tokyo,Architect
2000495,吉田航,32,46,漁業,島根県,Shimane,Fisher
2000496,野口洋子,22,45,美容師,静岡県,Shizuoka,Hairdresser
2000497,後藤志保,23,50,美容師,愛知県,Aichi,Hairdresser
2000498,橋本誠,39,48,美容師,高知県,Kochi,Hairdresser
2000499,斉藤智子,23,35,会計士,愛知県,Aichi,Accountant
2000500,大西和也,12,34,運転手,千葉県,Chiba,Driver
2000501,横山将也,1,49,会計士,北海道,Hokkaido,Accountant
2000502,長谷川克彦,14,60,主婦・主夫,神奈川県,Kanagawa,Homemaker
2000503,平野光子,23,37,経理・財務,愛知県,Aichi,Accounting and finance
2000504,平野真一,24,64,主婦・主夫,三重県,Mie,Homemaker
2000505,井上京子,36,42,公務員,徳島県,Tokushima,Public servant
2000506,平野結衣,26,37,営業職,京都府,Kyoto,Sales
2000507,藤田由美,27,35,薬剤師,大阪府,Osaka,Pharmacist
2000508,久保博之,1,60,会計士,北海道,Hokkaido,Accountant
2000509,高橋慎太郎,23,50,営業職,愛知県,Aichi,Sales
2000510,村田心春,14,60,建築士,神奈川県,Kanagawa,Architect
2000511,高田由美,25,56,主婦・主夫,滋賀県,Shiga,Homemaker
2000512,山口孝之,24,43,漁業,三重県,Mie,Fisher
2000513,上野駿,10,52,コンサルタント,群馬県,Gunma,Consultant
2000514,水野克彦,37,43,その他,香川県,Kagawa,Other
2000515,渡部慎太郎,42,22,保育士,長崎県,Nagasaki,Childcare worker
2000516,山田直美,42,44,エンジニア,長崎県,Nagasaki,Engineer
2000517,井上洋子,9,23,建築士,栃木県,Tochigi,Architect
2000518,中山康平,45,49,弁護士,宮崎県,Miyazaki,Lawyer
2000519,三浦葵,23,42,看護師,愛知県,Aichi,Nurse
2000520,村上一郎,38,41,研究職,愛媛県,Ehime,Researcher
2000521,桜井将也,13,61,その他,東京都,Tokyo,Other
2000522,岩崎陸,22,55,コンサルタント,静岡県,Shizuoka,Consultant
2000523,佐々木康平,11,41,運転手,埼玉県,Saitama,Driver
2000524,吉田秀樹,23,21,保育士,愛知県,Aichi,Childcare worker
2000525,福田奈々,27,43,教員,大阪府,Osaka,Teacher
2000526,松本京子,13,44,経理・財務,東京都,Tokyo,Accounting and finance
2000527,谷口義明,14,51,会社員,神奈川県,Kanagawa,Company employee
2000528,藤本涼太,1,73,漁業,北海道,Hokkaido,Fisher
2000529,小川美穂,28,45,会社員,兵庫県,Hyogo,Company employee
2000530,加藤美咲,23,25,飲食業,愛知県,Aichi,Food service
2000531,佐野芽衣,34,35,パート・アルバイト,広島県,Hiroshima,Part-time worker
2000532,山口沙織,23,53,看護師,愛知県,Aichi,Nurse
2000533,岡本智也,47,70,公務員,沖縄県,Okinawa,Public servant
2000534,千葉大地,23,46,自営業,愛知県,Aichi,Self-employed
2000535,高橋浩二,19,57,建築士,山梨県,Yamanashi,Architect
2000536,菅原駿,23,20,農業,愛知県,Aichi,Farmer
2000537,柴田雄大,40,42,公務員,福岡県,Fukuoka,Public servant
2000538,中野結衣,8,31,建築士,茨城県,Ibaraki,Architect
2000539,後藤陸,19,20,医師,山梨県,Yamanashi,Physician
2000540,金子光子,27,49,主婦・主夫,大阪府,Osaka,Homemaker
2000541,伊藤春香,25,29,弁護士,滋賀県,Shiga,Lawyer
2000542,山下莉子,46,67,薬剤師,鹿児島県,Kagoshima,Pharmacist
2000543,村田洋子,1,30,自営業,北海道,Hokkaido,Self-employed
2000544,近藤航,16,74,デザイナー,富山県,Toyama,Designer
2000545,大塚葵,13,50,漁業,東京都,Tokyo,Fisher
2000546,野村直樹,27,41,建築士,大阪府,Osaka,Architect
2000547,吉田洋子,28,73,パート・アルバイト,兵庫県,Hyogo,Part-time worker
2000548,増田和也,14,62,パート・アルバイト,神奈川県,Kanagawa,Part-time worker
2000549,鈴木一郎,23,30,デザイナー,愛知県,Aichi,Designer
2000550,森桜,34,40,教員,広島県,Hiroshima,Teacher
2000551,内田博之,22,43,営業職,静岡県,Shizuoka,Sales
2000552,坂本直美,12,44,会計士,千葉県,Chiba,Accountant
2000553,岩崎愛,42,34,教員,長崎県,Nagasaki,Teacher
2000554,坂本桜,13,71,その他,東京都,Tokyo,Other
2000555,渡部悠人,14,47,学生,神奈川県,Kanagawa,Student
2000556,中川幸子,17,50,看護師,石川県,Ishikawa,Nurse
2000557,丸山雄大,10,59,飲食業,群馬県,Gunma,Food service
2000558,佐々木雄大,5,56,弁護士,秋田県,Akita,Lawyer
2000559,上田幸子,13,64,医師,東京都,Tokyo,Physician
2000560,増田和也,12,69,医師,千葉県,Chiba,Physician
2000561,上野裕子,37,23,パート・アルバイト,香川県,Kagawa,Part-time worker
2000562,島田啓介,13,53,建築士,東京都,Tokyo,Architect
2000563,山崎健太,13,35,その他,東京都,Tokyo,Other
2000564,松本智也,16,31,美容師,富山県,Toyama,Hairdresser
2000565,近藤愛,13,57,看護師,東京都,Tokyo,Nurse
2000566,松岡和子,14,49,販売員,神奈川県,Kanagawa,Retail staff
2000567,木村一郎,27,36,デザイナー,大阪府,Osaka,Designer
2000568,小林秀樹,33,61,弁護士,岡山県,Okayama,Lawyer
2000569,杉本啓介,27,64,運転手,大阪府,Osaka,Driver
2000570,小林慎太郎,11,51,教員,埼玉県,Saitama,Teacher
2000571,木下隆志,14,48,保育士,神奈川県,Kanagawa,Childcare worker
2000572,安田久美子,28,66,建築士,兵庫県,Hyogo,Architect
2000573,田中悠斗,22,30,運転手,静岡県,Shizuoka,Driver
2000574,金子瑞穂,13,33,薬剤師,東京都,Tokyo,Pharmacist
2000575,桜井澪,27,43,農業,大阪府,Osaka,Farmer
2000576,池田哲也,29,20,エンジニア,奈良県,Nara,Engineer
2000577,太田陽子,13,27,コンサルタント,東京都,Tokyo,Consultant
2000578,内田翔太,12,58,建築士,千葉県,Chiba,Architect
2000579,中野凛,7,55,弁護士,福島県,Fukushima,Lawyer
2000580,池田和子,11,60,会計士,埼玉県,Saitama,Accountant
2000581,安藤芽衣,27,59,その他,大阪府,Osaka,Other
2000582,斎藤孝之,27,46,デザイナー,大阪府,Osaka,Designer
2000583,遠藤蓮,4,69,農業,宮城県,Miyagi,Farmer
2000584,桜井秀樹,34,46,研究職,広島県,Hiroshima,Researcher
2000585,水野優,15,71,自営業,新潟県,Niigata,Self-employed
2000586,山崎秀樹,22,78,薬剤師,静岡県,Shizuoka,Pharmacist
2000587,鈴木直美,12,60,会計士,千葉県,Chiba,Accountant
2000588,大野結衣,46,35,エンジニア,鹿児島県,Kagoshima,Engineer
2000589,横山幸子,41,32,漁業,佐賀県,Saga,Fisher
2000590,市川啓介,37,46,自営業,香川県,Kagawa,Self-employed
2000591,小林幸子,23,60,販売員,愛知県,Aichi,Retail staff
2000592,市川将也,27,43,弁護士,大阪府,Osaka,Lawyer
2000593,安藤幸子,26,49,看護師,京都府,Kyoto,Nurse
2000594,松本真央,5,25,エンジニア,秋田県,Akita,Engineer
2000595,村上香織,17,66,年金受給者,石川県,Ishikawa,Pensioner
2000596,木下秀樹,40,54,美容師,福岡県,Fukuoka,Hairdresser
2000597,田村志保,23,50,薬剤師,愛知県,Aichi,Pharmacist
2000598,加藤桜,23,28,農業,愛知県,Aichi,Farmer
2000599,増田悠人,40,47,パート・アルバイト,福岡県,Fukuoka,Part-time worker
2000600,加藤翔太,8,54,会計士,茨城県,Ibaraki,Accountant
2000601,古川久美子,12,33,主婦・主夫,千葉県,Chiba,Homemaker
2000602,原亜希子,1,31,建築士,北海道,Hokkaido,Architect
2000603,山口智也,14,26,コンサルタント,神奈川県,Kanagawa,Consultant
2000604,中島彩,35,46,会計士,山口県,Yamaguchi,Accountant
2000605,高橋義明,12,47,教員,千葉県,Chiba,Teacher
2000606,宮本瑞穂,27,54,漁業,大阪府,Osaka,Fisher
2000607,岡田香織,8,40,飲食業,茨城県,Ibaraki,Food service
2000608,小野誠,13,63,エンジニア,東京都,Tokyo,Engineer
2000609,大野沙織,11,25,教員,埼玉県,Saitama,Teacher
2000610,山崎哲也,47,26,年金受給者,沖縄県,Okinawa,Pensioner
2000611,岡本孝之,21,43,美容師,岐阜県,Gifu,Hairdresser
2000612,宮崎愛,13,73,会計士,東京都,Tokyo,Accountant
2000613,阿部正樹,14,55,販売員,神奈川県,Kanagawa,Retail staff
2000614,大野恵,28,42,教員,兵庫県,Hyogo,Teacher
2000615,村田義明,11,46,保育士,埼玉県,Saitama,Childcare worker
2000616,太田正樹,12,32,パート・アルバイト,千葉県,Chiba,Part-time worker
2000617,山下真一,10,38,美容師,群馬県,Gunma,Hairdresser
2000618,村上典子,44,63,建築士,大分県,Oita,Architect
2000619,星野由美,27,25,研究職,大阪府,Osaka,Researcher
2000620,太田大輝,24,63,飲食業,三重県,Mie,Food service
2000621,小川春香,11,62,研究職,埼玉県,Saitama,Researcher
2000622,近藤七海,40,41,研究職,福岡県,Fukuoka,Researcher
2000623,鈴木久美子,7,62,保育士,福島県,Fukushima,Childcare worker
2000624,桜井悠人,28,56,公務員,兵庫県,Hyogo,Public servant
2000625,宮崎智子,27,39,コンサルタント,大阪府,Osaka,Consultant
2000626,菅原達也,43,31,経理・財務,熊本県,Kumamoto,Accounting and finance
2000627,安藤大地,38,37,医師,愛媛県,Ehime,Physician
2000628,木村芽衣,11,37,薬剤師,埼玉県,Saitama,Pharmacist
2000629,竹内悠人,32,39,コンサルタント,島根県,Shimane,Consultant
2000630,野口結衣,40,29,運転手,福岡県,Fukuoka,Driver
2000631,阿部真央,22,52,その他,静岡県,Shizuoka,Other
2000632,田口雄大,13,47,コンサルタント,東京都,Tokyo,Consultant
2000633,阿部玲子,14,32,その他,神奈川県,Kanagawa,Other
2000634,長谷川典子,26,62,漁業,京都府,Kyoto,Fisher
2000635,村田京子,40,56,建築士,福岡県,Fukuoka,Architect
2000636,藤原莉子,1,75,教員,北海道,Hokkaido,Teacher
2000637,原田慎太郎,23,45,営業職,愛知県,Aichi,Sales
2000638,小野悠斗,19,20,デザイナー,山梨県,Yamanashi,Designer
2000639,宮崎秀樹,12,34,デザイナー,千葉県,Chiba,Designer
2000640,増田優,23,46,会計士,愛知県,Aichi,Accountant
2000641,本田楓,44,42,主婦・主夫,大分県,Oita,Homemaker
2000642,安藤光子,14,51,弁護士,神奈川県,Kanagawa,Lawyer
2000643,村田直樹,35,31,営業職,山口県,Yamaguchi,Sales
2000644,中川陽介,26,57,弁護士,京都府,Kyoto,Lawyer
2000645,山崎凛,45,35,自営業,宮崎県,Miyazaki,Self-employed
2000646,大塚蓮,2,61,農業,青森県,Aomori,Farmer
2000647,白石亮,29,70,飲食業,奈良県,Nara,Food service
2000648,藤井克彦,8,49,年金受給者,茨城県,Ibaraki,Pensioner
2000649,鈴木雄大,12,44,経理・財務,千葉県,Chiba,Accounting and finance
2000650,谷口亜希子,34,38,研究職,広島県,Hiroshima,Researcher
2000651,河野文子,13,51,飲食業,東京都,Tokyo,Food service
2000652,松尾光,13,22,保育士,東京都,Tokyo,Childcare worker
2000653,松本大地,10,41,保育士,群馬県,Gunma,Childcare worker
2000654,古川心春,27,42,年金受給者,大阪府,Osaka,Pensioner
2000655,東光子,23,43,エンジニア,愛知県,Aichi,Engineer
2000656,松井秀樹,25,46,コンサルタント,滋賀県,Shiga,Consultant
2000657,田口七海,17,49,薬剤師,石川県,Ishikawa,Pharmacist
2000658,長谷川楓,22,20,会社員,静岡県,Shizuoka,Company employee
2000659,長谷川誠,2,33,建築士,青森県,Aomori,Architect
2000660,橋本蓮,38,37,自営業,愛媛県,Ehime,Self-employed
2000661,大西京子,13,39,美容師,東京都,Tokyo,Hairdresser
2000662,岡本啓介,23,30,薬剤師,愛知県,Aichi,Pharmacist
2000663,林陽介,13,58,漁業,東京都,Tokyo,Fisher
2000664,松井裕子,29,53,パート・アルバイト,奈良県,Nara,Part-time worker
2000665,白石文子,27,47,主婦・主夫,大阪府,Osaka,Homemaker
2000666,西村凛,33,40,美容師,岡山県,Okayama,Hairdresser
2000667,白石沙織,10,60,営業職,群馬県,Gunma,Sales
2000668,藤田慎太郎,12,71,教員,千葉県,Chiba,Teacher
2000669,横田幸子,23,53,会社員,愛知県,Aichi,Company employee
2000670,佐藤直美,40,26,コンサルタント,福岡県,Fukuoka,Consultant
2000671,工藤美穂,10,34,エンジニア,群馬県,Gunma,Engineer
2000672,今井和子,7,59,建築士,福島県,Fukushima,Architect
2000673,河野隆志,47,26,会計士,沖縄県,Okinawa,Accountant
2000674,小林洋平,16,44,会計士,富山県,Toyama,Accountant
2000675,島田智子,32,41,運転手,島根県,Shimane,Driver
2000676,久保美穂,14,22,研究職,神奈川県,Kanagawa,Researcher
2000677,竹内翔太,13,31,飲食業,東京都,Tokyo,Food service
2000678,渡辺直美,24,39,漁業,三重県,Mie,Fisher
